id,name,description,organisation,building,level,type,bookable,email,capacity
xray:3.275.134,134,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.135,135,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.136,136,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.137,137,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.138,138,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.139,139,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.14,14,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.140,140,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.141,141,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.142,142,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.143,143,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.144,144,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.145,145,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.146,146,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.147,147,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.148,148,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.149,149,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.15,15,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.150,150,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.151,151,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.152,152,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.153,153,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.154,154,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.155,155,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.156,156,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.157,157,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.158,158,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.159,159,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.16,16,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.16.01,16.01,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.02,16.02,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.04,16.04,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.05,16.05,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.06,16.06,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.07,16.07,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.08,16.08,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.09,16.09,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.1,16.1,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.11,16.11,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.16.12,16.12,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,formal,FALSE,,
xray:3.275.160,160,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.161,161,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.162,162,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.163,163,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.164,164,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.165,165,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.166,166,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.167,167,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.168,168,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.169,169,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.17,17,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.170,170,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.171,171,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.172,172,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.173,173,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.174,174,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.175,175,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.176,176,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.177,177,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.178,178,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.179,179,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.18,18,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.180,180,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.19,19,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.20,20,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.21,21,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.22,22,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.23,23,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.24,24,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.25,25,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.26,26,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.27,27,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.28,28,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.29,29,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.30,30,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.31,31,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.32,32,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.33,33,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.34,34,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.35,35,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.36,36,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.37,37,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.38,38,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.39,39,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.40,40,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.41,41,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.42,42,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.43,43,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.44,44,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.45,45,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.46,46,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.47,47,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.48,48,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.49,49,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.50,50,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.51,51,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.52,52,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.53,53,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.54,54,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.55,55,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.56,56,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.57,57,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.58,58,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.59,59,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.60,60,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.61,61,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.62,62,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.63,63,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.64,64,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.65,65,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.66,66,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.67,67,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.68,68,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.69,69,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.70,70,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.71,71,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.72,72,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.73,73,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.74,74,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.75,75,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.76,76,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.77,77,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.78,78,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.79,79,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.80,80,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.81,81,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.82,82,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.83,83,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.84,84,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.85,85,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.86,86,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.87,87,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.88,88,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.89,89,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.90,90,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.91,91,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.92,92,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.93,93,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.94,94,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.95,95,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.96,96,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.97,97,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.98,98,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.99,99,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workstation,FALSE,,
xray:3.275.B1,B1,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B10,B10,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B11,B11,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B12,B12,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B13,B13,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B14,B14,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B15,B15,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B16,B16,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B2,B2,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B3,B3,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B4,B4,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B5,B5,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B6,B6,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B7,B7,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B8,B8,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.B9,B9,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,informal,FALSE,,
xray:3.275.D1,D1,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.D2,D2,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F1,F1,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F10,F10,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F11,F11,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F12,F12,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F13,F13,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F14,F14,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F15,F15,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F16,F16,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F17,F17,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F18,F18,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F19,F19,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F2,F2,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F20,F20,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F21,F21,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F22,F22,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F23,F23,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F24,F24,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F25,F25,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F26,F26,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F27,F27,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F28,F28,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F29,F29,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F3,F3,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F30,F30,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F31,F31,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F32,F32,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F33,F33,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F34,F34,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F35,F35,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F36,F36,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F37,F37,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F38,F38,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F39,F39,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F4,F4,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F5,F5,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F6,F6,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F7,F7,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F8,F8,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.F9,F9,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,workpoint,FALSE,,
xray:3.275.HS,HS,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,social,FALSE,,
xray:3.275.KT1,KT1,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,social,FALSE,,
xray:3.275.KT2,KT2,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,social,FALSE,,
xray:3.275.N2,N2,,zone-xP3Z77ZH-Z,zone-y3qHfB~QrH,zone-~VdFyZwwKq,social,FALSE,,
